68,-78.45647839,-0.163953815,28.695
69,-78.49092128,-0.062815819,28.43
70,-78.48472138,-0.059942004,27.336
71,-78.48595556,-0.075452407,27.518
72,-78.47944563,-0.089072127,27.473
73,-78.47373847,-0.087411458,27.404
74,-78.46987525,-0.113602518,27.422
75,-78.46416486,-0.111345488,27.392
76,-78.45993739,-0.139825224,27.366
77,-78.45461388,-0.136180064,27.349
78,-78.4503209,-0.165328655,27.266
79,-78.44209191,-0.164391462,27.27
80,-78.47522091,-0.065911791,27.319
81,-78.4686352,-0.062981233,27.34
82,-78.47137397,-0.076079962,27.29
83,-78.46409768,-0.073293908,27.265
84,-78.46365189,-0.094220179,27.388
85,-78.45837057,-0.093256348,27.383
86,-78.45575556,-0.114806278,27.358
87,-78.44930893,-0.113185604,27.279
88,-78.44485961,-0.138116059,27.249
89,-78.43983889,-0.13650155,27.227
90,-78.43337478,-0.166243975,27.223
91,-78.42831214,-0.163140392,27.176
92,-78.41567518,-0.156544247,27.091
93,-78.43376718,-0.136564518,27.203
94,-78.42529577,-0.133809438,27.114
95,-78.44161,-0.114056523,27.219
96,-78.43341297,-0.11168117,27.204
97,-78.44818433,-0.093621945,27.29
98,-78.44093138,-0.091476072,27.233
99,-78.45712842,-0.069381814,27.226
100,-78.44862893,-0.06677445,27.204
101,-78.30885095,-0.233015827,28.093
102,-78.30290454,-0.236028216,28.181
103,-78.31259892,-0.261369805,27.976
104,-78.33300005,-0.261397684,27.653
105,-78.32474806,-0.264043309,27.779
106,-78.31730666,-0.237399292,27.987
107,-78.3120187,-0.240063436,28.079
108,-78.31160109,-0.228408668,28.099
109,-78.34460226,-0.257845555,27.603
110,-78.33629476,-0.259556443,27.675
111,-78.33138679,-0.23544911,27.632
112,-78.32515334,-0.237416268,27.686
113,-78.31624111,-0.221359147,27.752
114,-78.31179243,-0.213402294,27.725
115,-78.313919,-0.202201109,27.676
116,-78.35742791,-0.252228629,27.495
117,-78.35179971,-0.255454491,27.53
118,-78.35151147,-0.240184241,27.491
119,-78.34604468,-0.244096032,27.54
120,-78.33622371,-0.212384682,27.501
121,-78.33026737,-0.214814606,27.555
122,-78.32079182,-0.201784917,27.594
123,-78.32025188,-0.185764385,27.528
124,-78.3155202,-0.189302801,27.599
125,-78.36949571,-0.247285239,27.432
126,-78.3639787,-0.248654076,27.463
127,-78.35368557,-0.216443444,27.365
128,-78.34743769,-0.219482803,27.429
129,-78.3400797,-0.191388375,27.38
130,-78.33306974,-0.193712568,27.463
131,-78.32656771,-0.179512381,27.461
132,-78.32583332,-0.16569332,27.427
133,-78.32093049,-0.168484328,27.482
134,-78.37445839,-0.245477928,27.371
135,-78.33558968,-0.138243755,27.304
136,-78.328927,-0.14161168,27.315
137,-78.35030063,-0.16533183,27.23
138,-78.34454086,-0.168147873,27.298
139,-78.36319018,-0.189629742,27.218
140,-78.35919144,-0.191660301,27.244
141,-78.37622742,-0.209578418,27.263
142,-78.37058174,-0.211936789,27.254
143,-78.38765504,-0.227321626,27.249
144,-78.38148219,-0.230295835,27.281
145,-78.42414578,-0.227083334,27.358
146,-78.41793683,-0.228378963,27.214
147,-78.41936079,-0.216625095,27.152
148,-78.41381734,-0.219879644,27.205
149,-78.40090495,-0.199111509,27.158
150,-78.40493027,-0.192083669,27.136
151,-78.38712718,-0.174962339,27.151
152,-78.38946253,-0.167394941,27.126
153,-78.37757472,-0.144294165,27.067
154,-78.372451,-0.147780275,27.101
155,-78.36687066,-0.123210197,26.977
156,-78.36104585,-0.127431123,26.951
157,-78.35662636,-0.105504718,26.945
158,-78.35219629,-0.11105951,27.009
159,-78.3407741,-0.135359027,27.285
160,-78.35036672,-0.15264574,27.226
161,-78.36105654,-0.17230022,27.185
162,-78.3738832,-0.195403563,27.208
163,-78.38628822,-0.214884618,27.2
164,-78.39235123,-0.22531365,27.239
165,-78.34669007,-0.122076354,27.155
166,-78.34177354,-0.124061162,27.253
167,-78.34553916,-0.13090701,27.147
168,-78.35633753,-0.139187874,27.038
169,-78.35087378,-0.142472724,27.052
170,-78.37167349,-0.162334418,27.171
171,-78.36532491,-0.165630714,27.146
172,-78.38438632,-0.185318532,27.149
173,-78.37939879,-0.192642284,27.176
174,-78.39982775,-0.212152039,27.161
175,-78.39369523,-0.215821323,27.17
176,-78.39634257,-0.219563628,27.201
177,-78.39702567,-0.224772416,27.241
178,-78.4044145,-0.222027554,27.206
179,-78.43363306,-0.23028049,27.232
180,-78.42359391,-0.206012861,27.162
181,-78.4184068,-0.208968232,27.167
182,-78.41089548,-0.182021899,27.14
183,-78.404783,-0.183818151,27.131
184,-78.39170159,-0.151665901,27.131
185,-78.38950463,-0.155097274,27.157
186,-78.38386329,-0.13294708,27.059
187,-78.36712411,-0.114925852,26.96
188,-78.37068345,-0.110460227,26.933
189,-78.35929571,-0.089690873,26.669
190,-78.35373743,-0.092200093,27.199
191,-78.41686619,-0.165316716,27.14
192,-78.43834448,-0.186678638,27.175
193,-78.43508353,-0.187912441,27.183
194,-78.45131152,-0.209167625,27.179
195,-78.44638251,-0.210802347,27.151
196,-78.46281188,-0.23320919,27.337
197,-78.34580745,-0.113886527,27.179
198,-78.35605948,-0.133254042,27.016
199,-78.41130908,-0.23058302,27.257
200,-78.44803973,-0.224758953,27.216
201,-78.44368989,-0.227397708,27.241
202,-78.44042063,-0.211941217,27.227
203,-78.4352145,-0.215789307,27.204
204,-78.42659293,-0.18428289,27.179
205,-78.42148443,-0.18686121,27.179
206,-78.40703624,-0.159077958,27.151
207,-78.4104281,-0.153738784,27.124
208,-78.39965289,-0.135385207,27.21
209,-78.39254849,-0.137915723,27.203
210,-78.38675914,-0.111089786,27.015
211,-78.38216131,-0.114435769,27.042
212,-78.37307318,-0.085984283,26.907
213,-78.36873168,-0.088780511,26.892
214,-78.43350752,-0.155037042,27.231
215,-78.42761955,-0.158366549,27.21
216,-78.44707955,-0.178257214,27.282
217,-78.44157966,-0.181224447,27.209
218,-78.4597813,-0.199052225,27.316
219,-78.45099926,-0.203045535,27.262
220,-78.46916119,-0.219130486,27.312
221,-78.46399831,-0.222513336,27.366
222,-78.46614871,-0.230479636,27.342
223,-78.47720567,-0.235569367,27.367
224,-78.47300097,-0.237771687,27.339
225,-78.39125592,-0.10524852,27.08
226,-78.40432396,-0.07082528,27.068
227,-78.41212544,-0.046538225,27.108
228,-78.42454157,-0.050997049,27.164
229,-78.4192883,-0.048218885,27.121
230,-78.41757619,-0.071470612,27.131
231,-78.41071502,-0.069041627,27.108
232,-78.40830004,-0.095864181,27.14
233,-78.40300164,-0.092591403,27.082
234,-78.39003185,-0.140177749,27.08
235,-78.38557215,-0.137054551,27.084
236,-78.40258586,-0.135948471,27.198
237,-78.41655495,-0.094048685,27.114
238,-78.42449987,-0.073226124,27.183
239,-78.42996437,-0.05322256,27.177
240,-78.4416394,-0.04491908,27.1
241,-78.43350702,-0.045059589,27.172
242,-78.45523868,-0.066105832,27.154
243,-78.45817975,-0.052418547,27.18
244,-78.40735877,-0.146133274,26.973
245,-78.40550832,-0.139801107,27.031
246,-78.41653271,-0.134570102,27.149
247,-78.40904263,-0.130461258,27.164
248,-78.42628776,-0.111113734,27.206
249,-78.41933412,-0.107381428,27.208
250,-78.43689288,-0.088580366,27.239
251,-78.43070235,-0.086431944,27.219
252,-78.44540746,-0.066116766,27.207
253,-78.43922541,-0.064511456,27.331
254,-78.45566417,-0.04692104,27.162
255,-78.44636641,-0.049607161,27.101
256,-78.46525659,0.013868976,27.327
257,-78.46560727,-0.007661413,27.211
258,-78.46451278,-0.021749392,27.225
259,-78.46362212,-0.068590393,27.239
260,-78.45646662,0.010926178,27.165
261,-78.4503129,0.010641329,27.135
262,-78.45596683,-0.012123943,27.161
263,-78.44764164,-0.017368569,27.125
264,-78.45505138,-0.024836102,27.184
265,-78.44819043,-0.036215274,27.094
266,-78.44134602,-0.023583471,27.042
267,-78.43615065,-0.018601051,27.137
268,-78.44190827,0.001767337,27.103
269,-78.4337256,0.004357216,27.138
270,-78.44296185,0.011777737,27.095
271,-78.4430116,0.020083794,27.112
272,-78.43401453,0.018961561,27.072
273,-78.41369836,0.018052844,27.014
274,-78.4160791,0.000815865,27.022
275,-78.41795715,-0.010560872,27.027
276,-78.4123468,-0.037388416,27.109
277,-78.50341597,-0.194685433,27.666
278,-78.51072278,-0.166677216,27.752
279,-78.51906467,-0.144166129,27.942
280,-78.52589726,-0.126440662,27.851
281,-78.53274242,-0.107569803,27.716
282,-78.53419866,-0.084468208,27.687
283,-78.53897953,-0.071785301,27.73
284,-78.52903553,-0.081122429,27.761
285,-78.53347548,-0.069121119,27.747
286,-78.52827957,-0.065188057,27.777
287,-78.52330448,-0.061899077,27.564
288,-78.51808021,-0.060790615,27.735
289,-78.42091644,-0.16814323,27.119
290,-78.46160825,-0.239907718,27.364
291,-78.45786886,-0.24345363,27.422
292,-78.37147631,-0.228577137,27.323
293,-78.36800939,-0.231758031,27.372
294,-78.3688654,-0.222818748,27.304
295,-78.36274358,-0.225198437,27.385
296,-78.35789387,-0.204143055,27.285
297,-78.35477698,-0.206926177,27.313
298,-78.34663913,-0.1811086,27.315
299,-78.34142316,-0.182829783,27.35
300,-78.33442401,-0.169864179,27.389
301,-78.33330899,-0.156301759,27.353
302,-78.32897141,-0.158057291,27.381
303,-78.41742407,-0.105493151,27.216
304,-78.4246173,-0.086163946,27.207
305,-78.43191883,-0.068959237,27.273
306,-78.43603443,-0.058169229,27.251
307,-78.44397122,-0.03608325,27.083
308,-78.42174948,0.016778046,27.074
309,-78.43373398,-0.017636172,27.064
310,-78.42026743,-0.018633635,27.003
311,-78.43033441,-0.044091436,27.155
312,-78.42178227,-0.048934083,27.13
313,-78.54095559,-0.080146758,27.737
314,-78.53695798,-0.076823762,27.719
315,-78.5285564,-0.095979182,27.756
316,-78.51385918,-0.126876527,27.682
317,-78.51204723,-0.168647474,27.781
318,-78.50290475,-0.167129372,27.705
319,-78.5170378,-0.157630589,27.85
320,-78.52812372,-0.129349429,27.842
321,-78.52260087,-0.126370267,27.769
322,-78.53566863,-0.111715945,27.835
323,-78.53169289,-0.105912089,27.753
324,-78.53776665,-0.108329561,27.849
325,-78.54356685,-0.091142303,27.822
326,-78.53781373,-0.089289221,27.802
327,-78.45367795,-0.235212634,27.336
328,-78.45651795,-0.220795333,27.286
329,-78.45238025,-0.222483165,27.27
330,-78.44488996,-0.198344706,27.133
331,-78.44053333,-0.201557597,27.139
332,-78.42988752,-0.170957158,27.167
333,-78.42500226,-0.173235839,27.139
334,-78.4740957,-0.227451175,27.374
335,-78.46377517,-0.21011616,27.313
336,-78.45732713,-0.21411656,27.288
337,-78.45265113,-0.184997951,27.29
338,-78.44324039,-0.189999465,27.233
339,-78.43980876,-0.165610143,27.245
340,-78.43416926,-0.168959754,27.214
341,-78.46550147,0.003247679,27.406
342,-78.46358064,-0.031201933,27.271
343,-78.45621546,-0.001733047,27.168
344,-78.44775119,-0.001392772,27.135
345,-78.45450337,-0.036737804,27.183
346,-78.45101447,-0.05654103,27.145
347,-78.4436952,-0.056555709,27.096
348,-78.44114985,-0.011003044,27.269
349,-78.43255773,-0.010103102,27.114
350,-78.44205854,-0.035551006,27.057
351,-78.43453437,-0.034976184,27.159
352,-78.4240102,-0.003551697,27.048
353,-78.43074069,-0.034374138,27.152
354,-78.42325585,-0.035893665,27.105
355,-78.43761654,0.026168952,27.113
356,-78.48225563,0.024146861,27.242
357,-78.48109264,0.014792521,27.268
358,-78.43932905,0.003588082,27.084
359,-78.43742139,-0.00651397,27.071
360,-78.4847173,0.00299736,27.3
361,-78.48341023,-0.004837647,27.303
362,-78.52594627,-0.118020054,27.831
363,-78.52154849,-0.147134452,27.864
364,-78.52831035,-0.117249189,27.413
365,-78.52343054,-0.134774755,27.867
366,-78.51528389,-0.154416696,27.883
367,-78.44134838,-0.079383841,27.281
368,-78.43042318,-0.099465659,27.204
369,-78.42602548,-0.097447643,27.224
370,-78.42268422,-0.122116464,27.256
371,-78.41568394,-0.118684617,27.117
372,-78.42126385,-0.095885747,27.171
373,-78.42871102,-0.07769074,27.263
374,-78.50771614,-0.177827666,27.773
375,-78.50235317,-0.169973723,27.682
376,-78.49546392,-0.304203603,27.383
377,-78.45302824,-0.325804983,27.236
378,-78.46571978,-0.357590403,27.328
379,-78.55346026,-0.330554183,27.703
380,-78.47227101,-0.313396893,27.217
381,-78.52188313,-0.249033397,27.543
382,-78.52073439,-0.285263671,27.514
383,-78.47435988,-0.199518642,27.39
384,-78.53205186,-0.221799097,27.729
385,-78.45100097,-0.20498285,27.236
386,-78.54895275,-0.251945693,27.613
387,-78.57694653,-0.328080965,27.796
388,-78.46061587,-0.294224046,27.19
389,-78.43211577,-0.313359641,27.275
390,-78.44355107,-0.313323657,27.303
391,-78.44055497,-0.306735482,27.267
392,-78.46515256,-0.300010221,27.266
393,-78.42766536,-0.305569459,27.271
394,-78.42184832,-0.301366417,27.28
395,-78.43158074,-0.296201399,27.265
396,-78.4483134,-0.27564146,27.261
397,-78.48748376,-0.30166698,27.321
398,-78.48023004,-0.302349306,27.282
399,-78.48858383,-0.317018901,27.319
400,-78.48025963,-0.324622413,27.297
401,-78.48650333,-0.357109822,27.343
402,-78.48070519,-0.358771498,27.334
403,-78.48846596,-0.395970183,27.566
404,-78.48148496,-0.3895533,27.556
405,-78.45864543,-0.326315813,27.249
406,-78.4596722,-0.312340971,27.266
407,-78.45278512,-0.301765831,27.279
408,-78.47532517,-0.396656512,27.56
409,-78.46179644,-0.386098414,27.534
410,-78.45948722,-0.356565146,27.308
411,-78.47315206,-0.323763302,27.303
412,-78.46663207,-0.32317714,27.253
413,-78.47352778,-0.358244189,27.35
414,-78.47120341,-0.388540577,27.529
415,-78.46672919,-0.388688939,27.551
416,-78.43956278,-0.171661986,27.217
417,-78.45172801,-0.192161552,27.256
418,-78.44583205,-0.196214516,27.182
419,-78.49921625,-0.224258164,27.469
420,-78.49248741,-0.225839797,27.466
421,-78.49028139,-0.193091749,27.507
422,-78.48409547,-0.195414427,27.465
423,-78.49988949,-0.157821804,27.604
424,-78.51742227,-0.186366485,27.716
425,-78.51072093,-0.188546719,27.734
426,-78.52626023,-0.218069183,27.662
427,-78.51943429,-0.217149621,27.681
428,-78.47546728,-0.193044229,27.391
429,-78.46784595,-0.19837693,27.343
430,-78.46585367,-0.163102646,27.299
431,-78.45823558,-0.163934915,27.267
432,-78.51223521,-0.219692244,27.581
433,-78.50627279,-0.221115224,27.559
434,-78.49691588,-0.192701859,27.589
435,-78.49424871,-0.158654326,27.613
436,-78.48732082,-0.1584224,27.49
437,-78.48454093,-0.249162112,27.403
438,-78.47925026,-0.251824359,27.377
439,-78.47677193,-0.230376843,27.379
440,-78.47280557,-0.236096898,27.364
441,-78.46319398,-0.202419725,27.327
442,-78.4503209,-0.165328655,27.266
443,-78.46805788,-0.240406369,27.317
444,-78.45707461,-0.207829708,27.303
445,-78.44448169,-0.168003656,27.258
446,-78.56027916,-0.365348216,27.641
447,-78.5526635,-0.360032227,27.617
448,-78.55655827,-0.34985337,27.633
449,-78.57126195,-0.323380467,27.758
450,-78.56427428,-0.320323418,27.673
451,-78.57883308,-0.297637212,27.697
452,-78.57228466,-0.296067201,27.652
453,-78.57350346,-0.283089842,27.655
454,-78.58015699,-0.271225426,27.905
455,-78.53151379,-0.337257914,27.537
456,-78.53710601,-0.368964448,27.552
457,-78.52938248,-0.368883735,27.508
458,-78.5464823,-0.330306463,27.668
459,-78.54547057,-0.342773786,27.57
460,-78.5498208,-0.372039657,27.579
461,-78.55961878,-0.290715541,27.613
462,-78.55137749,-0.348556261,27.596
463,-78.56570326,-0.293362146,27.631
464,-78.56902226,-0.282086595,27.635
465,-78.56949415,-0.273550124,27.858
466,-78.46648685,-0.316579463,27.217
467,-78.45466912,-0.285811787,27.25
468,-78.44258475,-0.256478574,27.285
469,-78.44498057,-0.22642177,27.237
470,-78.45407641,-0.24761954,27.352
471,-78.44620051,-0.250682628,27.293
472,-78.46628269,-0.281008562,27.27
473,-78.46044338,-0.280216437,27.268
474,-78.4993357,-0.30745783,27.368
475,-78.4882303,-0.276086336,27.316
476,-78.47780898,-0.247793699,27.357
477,-78.50700755,-0.215387548,27.605
478,-78.4937591,-0.308933004,27.33
479,-78.4815268,-0.276262894,27.289
480,-78.47373135,-0.27858685,27.25
481,-78.46971144,-0.246959234,27.362
482,-78.46408143,-0.249853882,27.32
483,-78.45841038,-0.22422312,27.32
484,-78.45191671,-0.228945049,27.248
485,-78.49702697,-0.219702403,27.477
486,-78.48756632,-0.221896151,27.445
487,-78.49615445,-0.240989779,27.392
488,-78.50871668,-0.25225991,27.48
489,-78.52755991,-0.305063864,27.484
490,-78.52110077,-0.303457503,27.509
491,-78.51129839,-0.303977629,27.442
492,-78.50746406,-0.305854319,27.463
493,-78.50335184,-0.272467416,27.431
494,-78.49535522,-0.274081622,27.386
495,-78.48754035,-0.239997393,27.413
496,-78.48268412,-0.242958824,27.379
497,-78.48593048,-0.227507109,27.416
498,-78.47902612,-0.239009209,27.354
499,-78.57266378,-0.264880247,27.856
500,-78.56755548,-0.26771899,27.841
501,-78.55416283,-0.240225572,27.841
502,-78.55066954,-0.244153585,27.674
503,-78.53596025,-0.21925347,27.777
504,-78.52736307,-0.206273526,27.806
505,-78.52258864,-0.207677833,27.757
506,-78.52834413,-0.226365808,27.726
507,-78.48200426,-0.207148883,27.399
508,-78.4762808,-0.21062674,27.364
509,-78.48786527,-0.225971029,27.447
510,-78.48287111,-0.227284079,27.404
511,-78.49020609,-0.236731878,27.398
512,-78.48448213,-0.236778575,27.414
513,-78.54020462,-0.23810531,27.668
514,-78.5583655,-0.282000375,27.616
515,-78.56659851,-0.302170229,27.647
516,-78.47530211,-0.187853727,27.384
517,-78.54390549,-0.255892278,27.626
518,-78.54335574,-0.28856807,27.533
519,-78.5397244,-0.255828099,27.604
520,-78.53375901,-0.258268752,27.582
521,-78.52039679,-0.226479713,27.672
522,-78.52231544,-0.213167566,27.726
523,-78.51637009,-0.215673772,27.684
524,-78.52377035,-0.192033985,28
525,-78.52893561,-0.204699911,27.722
526,-78.53296348,-0.21378818,27.463
527,-78.57623771,-0.356619959,27.715
528,-78.58410698,-0.33105361,27.924
529,-78.58109916,-0.314253644,27.717
530,-78.5147978,-0.393272754,27.527
531,-78.5054042,-0.394673855,27.538
532,-78.50917924,-0.352869638,27.424
533,-78.5122752,-0.319384004,27.485
534,-78.50406879,-0.319313361,27.367
535,-78.49604218,-0.318276491,27.341
536,-78.50213302,-0.392685311,27.503
537,-78.4946297,-0.391348373,27.528
538,-78.5601019,-0.359825162,27.641
539,-78.52167349,-0.370682093,27.477
540,-78.51504941,-0.372173858,27.457
541,-78.52404803,-0.337536858,27.498
542,-78.51788345,-0.338829916,27.471
543,-78.52549547,-0.308657518,27.507
544,-78.51801515,-0.307290032,27.501
545,-78.43498404,-0.318187119,27.295
546,-78.43537401,-0.303276429,27.245
547,-78.45745304,-0.287856014,27.167
548,-78.45527732,-0.280388563,27.255
549,-78.4184067,-0.296200919,27.31
550,-78.4277002,-0.290091166,27.275
551,-78.50445624,-0.190883262,27.622
552,-78.47981502,-0.158692492,27.421
553,-78.4715226,-0.256233875,27.305
554,-78.58232454,-0.286196457,27.894
555,-78.58642809,-0.276053972,27.903
556,-78.53894832,-0.338493459,27.568
557,-78.50010776,-0.220130974,27.496
558,-78.51402373,-0.251699609,27.525
559,-78.5344848,-0.281800056,27.52
560,-78.52671923,-0.281093911,27.511
561,-78.54761671,-0.313856047,27.541
562,-78.53958897,-0.314619825,27.557
563,-78.48039863,-0.232921947,27.391
564,-78.56695479,-0.279296178,27.807
565,-78.56310373,-0.280849381,27.802
566,-78.56065355,-0.130430923,27.641
567,-78.55562312,-0.313920159,27.671
568,-78.55022378,-0.283164383,27.562
569,-78.53880135,-0.274698381,27.552
570,-78.52606981,-0.225380565,27.714
571,-78.57052073,-0.358187262,27.691
572,-78.58814232,-0.317199863,27.745
573,-78.50178524,-0.358017486,27.404
574,-78.49522621,-0.358771167,27.347
575,-78.37117198,-0.222588312,27.263
576,-78.54392655,-0.368780046,27.561
577,-78.43110577,-0.228523565,27.275
578,-78.47912459,-0.311089582,27.31
579,-78.48558086,-0.309373521,27.336
580,-78.45768238,-0.216337386,27.282
581,-78.45595622,-0.222564083,27.279
582,-78.42686386,-0.21450675,27.158
583,-78.4275235,-0.223454189,27.215
584,-78.40061781,-0.214785006,27.196
585,-78.37395432,-0.216051429,27.235
586,-78.35480079,-0.22309522,27.384
587,-78.35604115,-0.217636624,27.364
588,-78.35571462,-0.230476142,27.423
589,-78.36292861,-0.228203586,27.381
590,-78.36071534,-0.235146117,27.419
591,-78.37147631,-0.228577137,27.323
592,-78.37026137,-0.236549854,27.319
593,-78.40052422,-0.230602831,27.202
594,-78.40068817,-0.236424669,27.045
595,-78.43110577,-0.228523565,27.274
596,-78.4327277,-0.236160072,27.235
597,-78.45907017,-0.234919643,27.342
598,-78.48613169,-0.291403044,27.225
599,-78.47510829,-0.261282111,27.2868
600,-78.46850271,-0.263124475,27.0969
601,-78.45581325,-0.232709101,27.3055
602,-78.47266733,-0.296096434,27.2819
603,-78.46692104,-0.299244502,27.2522
604,-78.46042986,-0.265971969,27.2883
605,-78.45387042,-0.267172107,27.2777
606,-78.44865401,-0.234235566,27.3035
607,-78.44371774,-0.23487211,27.2617
608,-78.45964193,-0.300893075,27.2475
609,-78.44671944,-0.272191814,27.2949
610,-78.43436012,-0.236146483,27.3585
611,-78.56751164,-0.2580079,27.845
612,-78.56404737,-0.263654291,27.845
613,-78.54815979,-0.229668684,27.846
614,-78.54209783,-0.234037851,27.7
615,-78.55890221,-0.266670437,27.809
616,-78.55264393,-0.269236886,27.793
617,-78.55837512,-0.302151314,27.623
618,-78.55090577,-0.304951355,27.561
619,-78.54529473,-0.270251105,27.591
620,-78.53357599,-0.23918533,27.811
621,-78.5272841,-0.242311652,27.768
622,-78.54215334,-0.299938749,27.56
623,-78.53381713,-0.30206077,27.525
624,-78.52797121,-0.263503826,27.536
625,-78.520077,-0.267346702,27.485
626,-78.51469071,-0.231557942,27.583
627,-78.50758691,-0.236746271,28.514
628,-78.5140492,-0.284969255,27.496
629,-78.51501365,-0.271132309,27.501
630,-78.50220767,-0.257317916,27.433
631,-78.50509032,-0.238985685,27.504
632,-78.50812374,-0.290801487,27.483
633,-78.50075075,-0.288056173,27.386
634,-78.49540333,-0.25707694,28.527
635,-78.48887283,-0.256527405,27.395
636,-78.49106479,-0.288107456,27.336
637,-78.48203679,-0.260372719,27.395
638,-78.57932457,-0.343569941,27.872
639,-78.5743836,-0.342136706,27.745
640,-78.58425975,-0.301757265,27.727
641,-78.56750231,-0.338405715,27.774
642,-78.56023419,-0.335795693,27.741
643,-78.57378018,-0.310919345,27.691
644,-78.56935933,-0.309513959,27.668
645,-78.55696753,-0.317792933,27.631
646,-78.54410726,-0.357515618,27.561
647,-78.53700767,-0.352624862,27.537
648,-78.5294408,-0.353476525,27.504
649,-78.53961842,-0.32363455,27.562
650,-78.52297903,-0.35393163,27.488
651,-78.5150062,-0.352833724,27.45
652,-78.52658549,-0.32118771,27.524
653,-78.51837077,-0.321023196,27.469
654,-78.45145739,-0.307714068,27.282
655,-78.4512261,-0.300436246,27.239
656,-78.44625303,-0.295100456,27.247
657,-78.44262784,-0.288425067,27.246
658,-78.43926251,-0.281767992,27.267
659,-78.35542808,-0.120175626,26.994
660,-78.35877553,-0.104456021,26.969
661,-78.35357022,-0.103208879,26.976
662,-78.34189928,-0.033959307,27.117
663,-78.33637935,-0.038935982,27.114
664,-78.3530132,-0.044390102,27.059
665,-78.35056114,-0.052275978,27.038
666,-78.35167478,-0.096467296,27.076
667,-78.34399144,-0.087567005,27.139
668,-78.30792809,-0.062947735,27.322
669,-78.34822503,-0.058253375,27.085
670,-78.34308105,-0.063164012,27.112
671,-78.30160972,-0.036070496,27.277
672,-78.36465456,-0.087225259,26.885
673,-78.35750794,-0.091047662,27.116
674,-78.34798147,-0.084579942,27.088
675,-78.34182229,-0.071175684,27.057
676,-78.33660885,-0.076158319,27.132
677,-78.32001795,-0.064466475,27.217
678,-78.31404393,-0.051231058,27.269
679,-78.30956006,-0.056760351,27.313
680,-78.30163979,-0.041388816,27.366
681,-78.29635589,-0.046124756,27.433
682,-78.33010781,-0.078419422,27.188
683,-78.34952027,-0.118726001,27.121
684,-78.29923734,-0.098465498,27.518
685,-78.29131906,-0.101591203,27.567
686,-78.29499489,-0.08508722,27.652
687,-78.2881371,-0.088347199,27.715
688,-78.28250517,-0.041424767,27.531
689,-78.43651208,-0.287900026,27.325
690,-78.43634753,-0.295592587,27.371
691,-78.4203965,-0.291081457,27.478
692,-78.40018049,-0.288815741,27.419
693,-78.39918247,-0.29572415,27.369
694,-78.39083716,-0.288889557,27.427
695,-78.39301121,-0.298318535,27.405
696,-78.36670125,-0.360149748,27.947
697,-78.3614943,-0.365362985,28.03
698,-78.36750413,-0.347906873,27.767
699,-78.36233391,-0.351546033,27.839
700,-78.38808118,-0.374623986,27.828
